salinity
8.282
8.29
8.296
8.246
8.237
8.2275
8.225
8.211500000000001
8.212
8.2215
8.218
8.242999999999999
8.2865
8.549
8.5175
8.518
8.4535
8.3885
8.2915
8.3625
8.318000000000001
8.453
8.396
8.366
8.3315
8.311
8.2745
8.248000000000001
8.239
8.25
8.214
8.2255
8.218499999999999
8.217500000000001
8.2125
8.2065
8.181
8.182
8.145
8.163
8.177
8.1755
8.1895
8.198
8.205
8.228
8.2265
8.2275
8.221499999999999
8.232
8.241
8.242
8.268
8.267
8.274000000000001
8.315
8.3455
8.382
8.273499999999999
8.347999999999999
8.280999999999999
8.299
8.238
8.3035
8.2555
8.302
8.3025
8.3545
8.35
8.337499999999999
8.3535
8.3545
8.3035
8.2405
8.2665
8.296
8.295
8.2935
8.277999999999999
8.2935
8.2425
11.878499999999999
18.499000000000002
18.8495
19.2875
19.443
19.3335
18.977
18.8985
18.9725
18.9355
18.8395
18.726
18.677500000000002
18.640500000000003
18.564500000000002
18.4925
18.4795
18.5095
18.536
18.465000000000003
18.414
18.4045
18.33
18.22
18.0595
18.0295
17.9585
17.9275
17.9165
17.918
17.9035
17.8535
17.851
17.8425
17.825
17.795
17.811
17.813000000000002
17.808
17.788
17.7825
17.776
17.772
17.7675
17.768
17.747
17.733
17.708
17.688000000000002
17.680999999999997
17.674999999999997
17.680500000000002
17.6805
17.6785
17.677500000000002
17.676000000000002
17.67
17.669
17.671
17.6665
17.6625
17.656
17.658
17.6525
17.6605
17.6565
17.637999999999998
17.6265
17.627
17.6155
17.5995
17.598
17.5625
17.5335
17.525
17.506500000000003
17.506500000000003
17.5015
17.493000000000002
17.463
17.467
17.449
17.463
17.438499999999998
17.4235
17.415
17.381999999999998
17.3885
17.381999999999998
17.34
17.331
17.323999999999998
17.378999999999998
17.342
17.362499999999997
17.328
17.3555
17.322
17.325499999999998
17.3445
17.301000000000002
17.34
17.372999999999998
17.344
17.2855
17.255499999999998
17.488500000000002
17.5935
17.6235
17.597
17.629
17.662
17.7255
17.8095
18.039
18.319
18.346
18.383499999999998
18.415
18.463
18.479999999999997
18.402
18.3575
18.4485
18.5185
18.549
18.6875
18.756
18.822000000000003
18.786
18.785
18.615000000000002
18.4535
18.488
18.749499999999998
18.805
18.679000000000002
18.5255
18.4575
18.463500000000003
18.464
18.299500000000002
18.0985
17.951
17.874
17.7805
17.753
17.680999999999997
17.6905
17.663
17.6505
17.631999999999998
17.613
17.5955
17.606
17.5885
17.588
17.6
17.5945
17.569
17.5735
17.5685
17.576999999999998
17.576
17.567500000000003
17.564999999999998
17.567
17.567999999999998
17.565
17.5625
17.563
17.5595
17.557
17.555999999999997
17.5535
17.5535
17.552999999999997
17.5505
17.545
17.544
17.5405
17.5375
17.539
17.5375
17.539
17.5395
17.533
17.5355
17.534
17.533
17.5305
17.5285
17.5255
17.527
17.523
17.52
17.514499999999998
17.5205
17.5205
17.5205
17.519
17.514499999999998
17.5125
17.508499999999998
17.505499999999998
17.508000000000003
17.507
17.508
17.506
17.5035
17.502000000000002
17.503
17.503
17.5015
17.499
17.4955
17.494
17.4975
17.496
17.494
17.496000000000002
17.493499999999997
17.493000000000002
17.4895
17.487000000000002
17.484499999999997
17.481
17.482
17.4825
17.4825
17.482
17.4815
17.4795
17.4785
17.482
17.4795
17.48
17.482
17.4755
17.4785
17.4825
17.4885
17.4795
17.488500000000002
17.494
17.511
17.506500000000003
17.517
17.5025
17.506500000000003
17.4925
17.4675
17.424
17.412
17.4135
17.484
17.711
17.991
18.3125
18.4465
18.496
18.713
18.677500000000002
18.654
18.799500000000002
18.962
19.1485
19.2035
19.110500000000002
19.060000000000002
19.137
19.2135
19.235500000000002
19.238999999999997
19.273
19.487
19.594
19.6265
19.701
19.541
19.3465
19.3715
19.25
19.0505
18.8985
18.8155
18.855
18.7375
18.5945
18.481
18.4215
18.336
18.259
18.213
18.0455
18.0625
18.011499999999998
17.974
17.9345
17.933
17.9165
17.9195
17.9115
17.8295
17.84
17.8175
17.814
17.8095
17.8005
17.792
17.778
17.766
17.7405
17.721
17.6935
17.698
17.7115
17.7235
17.712
17.7235
17.701999999999998
17.7175
17.7115
17.6975
17.6885
17.689
17.6965
17.6935
17.685
17.703000000000003
17.707
17.701999999999998
17.698999999999998
17.6855
17.6715
17.67
17.661
17.667499999999997
17.6525
17.669
17.689500000000002
17.685000000000002
17.68
17.719
17.691000000000003
17.7205
17.69
17.712
17.7055
17.676
17.685499999999998
17.6605
17.6645
17.6695
17.680500000000002
17.673
17.6625
17.657
17.6645
17.648
17.6445
17.636499999999998
17.628500000000003
17.65
17.662
17.6565
17.6545
17.6355
17.6475
17.7725
17.7675
17.802
17.817500000000003
17.815
17.84
17.8505
17.8715
17.864
17.871
17.9065
17.915
17.893
17.912
17.907
17.930999999999997
17.887999999999998
17.897
17.9225
17.9575
17.936
17.9385
17.941
17.929499999999997
17.939500000000002
17.920499999999997
17.916
17.9075
17.8935
17.889499999999998
17.924999999999997
17.8885
17.889499999999998
17.886
17.874499999999998
17.877499999999998
17.872999999999998
17.878999999999998
17.868499999999997
17.875
17.871499999999997
17.860500000000002
17.8825
17.8765
17.909
17.8795
17.884
17.89
17.8795
17.8945
17.878500000000003
17.8765
17.8645
17.8495
17.908
17.877
17.945
17.941000000000003
17.9015
17.905
17.903
17.915
17.908
17.930999999999997
17.9175
17.942
17.924
17.9045
17.894
17.8795
17.871
17.875
17.8675
17.86
17.859
17.8485
17.862000000000002
17.86
17.8655
17.8645
17.865000000000002
17.8595
17.829
17.835
17.829
17.8185
17.85
17.836
17.841
17.8275
17.8265
17.820500000000003
17.849
17.829
17.9095
17.8455
17.9215
17.863
17.875
17.891
17.8595
17.8945
17.956
17.8835
17.904
17.899
17.848
17.874000000000002
17.864
17.849
17.869500000000002
17.8565
17.826
17.8275
17.804000000000002
17.787
17.8355
17.8955
17.886000000000003
17.866
17.8135
17.8335
17.859
17.9
17.923000000000002
17.927
17.994
17.9405
17.9395
17.975
17.976999999999997
17.999499999999998
18.0755
18.051000000000002
18.006
18.055
18.056
18.0405
18.029
18.054000000000002
18.052999999999997
18.0605
18.033
18.011
18.0135
17.977
18.0045
17.9865
17.9695
18.037
17.9685
17.9575
18.04
18.006999999999998
18.008
17.955
17.842
17.9085
17.98
17.804000000000002
17.716
17.772
17.7635
17.6665
17.698999999999998
17.744
17.691499999999998
17.75
17.722
17.7165
17.735500000000002
17.7205
17.7105
17.686
17.6545
17.598
17.651000000000003
17.613
17.5685
17.5905
17.613
17.616500000000002
17.640500000000003
17.658
17.683
17.7175
17.7175
17.7525
17.7365
17.738500000000002
17.799
17.7575
17.787
17.828000000000003
17.7595
17.7425
17.756
17.7795
17.782
17.792
17.837
17.852
17.8575
17.878999999999998
17.86
17.881999999999998
17.822499999999998
17.883
17.846
17.848
17.877499999999998
17.8375
17.851
17.901
17.921
17.9165
17.8815
17.8685
17.8625
17.890500000000003
17.874000000000002
17.8855
17.869999999999997
17.711
17.688000000000002
17.7695
17.874499999999998
17.9615
17.994500000000002
18.008499999999998
18.1015
18.114
18.1415
18.2145
18.228
18.32
18.6085
21.174500000000002
25.697499999999998
27.041
25.872999999999998
26.442
27.862000000000002
28.3705
28.566499999999998
28.342
28.394
28.337
28.0305
27.058999999999997
26.8385
27.549500000000002
28.017
28.341
28.372500000000002
28.035
27.3065
26.1515
25.2175
24.1715
23.731499999999997
23.927
24.829
26.134999999999998
26.9005
26.9745
26.872
25.769
24.6465
23.185000000000002
23.6205
26.062
27.38
26.8015
24.889000000000003
23.5055
23.387999999999998
24.692
25.1205
25.1595
25.234
26.6675
27.3995
26.788
24.984
23.1145
23.110500000000002
23.9905
25.8215
24.732
23.191
22.274500000000003
22.0875
24.5925
26.6595
26.351
25.962
25.1025
25.162
24.634
23.773
25.271
26.2955
25.317
26.1055
25.7405
24.5045
25.854
25.3025
24.093
23.6535
23.1555
22.9895
24.097
23.656999999999996
23.5745
23.0325
22.389
22.2115
23.124000000000002
22.616
21.9835
21.6905
22.020000000000003
21.73
22.764499999999998
22.659
22.3325
23.032
23.445
24.119999999999997
25.049
24.6355
23.671999999999997
23.258000000000003
22.742
22.804000000000002
22.597
22.5995
23.430500000000002
22.773
21.936
24.685499999999998
26.323999999999998
26.698500000000003
25.1065
23.933
23.1515
22.938000000000002
23.689500000000002
23.429499999999997
23.168
22.758
22.387999999999998
22.741
23.14
22.6215
22.3975
24.777
23.7105
23.8345
23.899
23.174500000000002
22.5205
23.1635
25.6595
25.3435
23.232
21.5645
24.3515
25.9775
23.272
21.7975
20.866500000000002
21.8585
22.07
21.426499999999997
21.128
21.341
22.034
22.177999999999997
21.634999999999998
21.169
20.7855
21.249000000000002
21.543999999999997
21.313499999999998
21.73
22.2785
21.903
22.137999999999998
22.749000000000002
22.5485
23.439
23.112
23.017000000000003
22.779
22.282
22.3545
23.27
22.0775
21.3765
20.422
19.0305
18.961
19.3535
20.718
22.619
23.738500000000002
22.744500000000002
21.214
20.1795
19.8585
19.8065
19.2975
19.1035
19.675
20.978
21.7545
21.8875
21.5795
21.676000000000002
21.8365
21.7725
21.434
20.878500000000003
19.9175
19.16
18.865499999999997
19.246
19.5805
19.6145
19.204
19.1545
19.433
20.494500000000002
21.365499999999997
21.1875
20.307499999999997
19.3375
19.057499999999997
18.842
18.637999999999998
18.543
18.467
18.3995
18.415
18.3325
18.1095
18.043
18.363
18.721
19.0375
18.942
19.036
19.362000000000002
19.672
19.832
19.4685
19.35
19.8855
20.365000000000002
20.450000000000003
20.5635
20.6575
20.988999999999997
21.102
21.325
21.572
21.7055
21.6055
21.558
21.6505
21.3515
21.298000000000002
21.316000000000003
21.0295
20.8555
21.072000000000003
21.229999999999997
21.347
21.3545
21.466
21.884
21.9615
21.6455
21.0295
20.5095
20.828000000000003
21.168999999999997
21.242
21.456
21.5
21.396
21.378
21.4985
21.554000000000002
21.5695
21.2245
21.0745
21.009
20.8585
20.5475
20.292
20.2925
20.4685
20.238500000000002
20.0995
19.743499999999997
20.0415
20.102
19.868000000000002
19.542
19.369
19.826999999999998
20.033
19.9785
20.113500000000002
19.6325
19.256500000000003
19.393
19.883499999999998
20.431
20.136499999999998
20.407
20.767
20.951999999999998
21.133000000000003
21.21
21.0845
20.5785
20.21
20.1705
19.645
18.9635
19.1445
19.247500000000002
19.9365
20.1055
19.833
19.7975
20.066499999999998
20.464
20.3545
19.8145
18.493499999999997
17.7215
17.929499999999997
18.1685
18.2365
18.0735
17.872500000000002
17.6705
17.7575
18.107
17.9665
17.584
17.3125
17.5395
17.887500000000003
18.1175
18.339
18.494
18.232
18.1615
17.990499999999997
17.775
17.8945
17.805
17.615000000000002
17.959
18.427
18.697499999999998
18.366
18.091
18.244
18.6415
18.712
18.869
18.762
18.6205
18.5435
18.447
18.639
18.737499999999997
18.7395
18.394
18.204
18.614
19.093
19.191000000000003
19.448
20.043
20.308500000000002
20.4375
20.744
20.740000000000002
20.5285
20.5255
20.573999999999998
20.596
20.5465
19.866999999999997
19.8275
20.5135
21.2165
21.072499999999998
20.5475
20.628500000000003
21.305
21.377
20.558999999999997
20.2755
20.049500000000002
19.973
19.61
19.472
19.0565
19.064999999999998
19.310499999999998
19.402
19.3985
19.805500000000002
20.271
20.469
20.5355
20.6345
20.775
20.826999999999998
20.813499999999998
20.4895
20.5475
19.838
19.6415
19.3655
19.204
19.015
18.5075
18.188499999999998
17.712
17.311
17.2235
16.9285
16.7335
16.478
16.34
16.1705
16.116
15.9885
15.747
15.811
15.7315
15.55
15.437
15.4815
15.421
15.4235
15.36
15.248000000000001
15.309000000000001
15.2035
15.2135
15.1615
15.1625
15.0325
15.028500000000001
14.9785
14.933499999999999
14.9215
14.8245
14.8185
14.794
14.763
14.7635
14.7575
14.7585
14.7385
14.738
14.724
14.718
14.723500000000001
14.729
14.73
14.7325
14.723
14.742
14.7275
14.704
14.7325
14.7155
14.7005
14.668
14.6595
14.651
14.659
14.651
14.635
14.6725
14.657
14.6575
14.656500000000001
14.6445
14.629999999999999
14.621500000000001
14.6015
14.5975
14.5955
14.5785
14.560500000000001
14.564499999999999
14.5475
14.564499999999999
14.5735
14.61
14.5975
14.582
14.549
14.543
14.533999999999999
14.54
14.5415
14.522
14.5165
14.4955
14.474499999999999
14.485499999999998
14.4865
14.4775
14.465
14.46
14.447
14.442
14.4395
14.435500000000001
14.443999999999999
14.436499999999999
14.4405
14.437999999999999
14.442499999999999
14.413
14.419
14.4295
14.430499999999999
14.4245
14.432500000000001
14.437000000000001
14.433
14.426
14.426
14.4415
14.4365
14.450500000000002
14.4885
14.4875
14.543
14.5805
14.5625
14.5525
14.539
14.605
14.567
14.6335
14.5775
14.609
14.626999999999999
14.657499999999999
14.6655
14.663499999999999
14.666
14.6585
14.674
14.6575
14.696
14.693999999999999
14.7025
14.6995
14.695
14.688500000000001
14.6545
14.678
14.707
14.688
14.690000000000001
14.6905
14.681999999999999
14.699
14.6945
14.7
14.712
14.681000000000001
14.721
14.7275
14.724
14.7585
14.7455
14.7445
14.751999999999999
14.749
14.7405
14.724499999999999
14.721
14.724
14.714500000000001
14.725999999999999
14.719000000000001
14.724
14.721
14.7225
14.705
14.7075
14.6995
14.695
14.681
14.711
14.6765
14.693
14.696000000000002
14.678999999999998
14.704
14.6645
14.6865
14.6725
14.6755
14.688500000000001
14.6845
14.6615
14.675999999999998
14.6695
14.6905
14.6775
14.6645
14.6815
14.637
14.6595
14.6385
14.6655
14.6785
14.6555
14.658
14.663499999999999
14.665
14.648
14.661
14.64
14.6555
14.655000000000001
14.633
14.6585
14.645499999999998
14.651
14.661999999999999
14.663
14.6705
14.6745
14.684000000000001
14.6545
14.6405
14.6795
14.648
14.653500000000001
14.655000000000001
14.6295
14.6335
14.6175
14.6375
14.643
14.6345
14.620999999999999
14.625
14.628499999999999
14.608
14.623000000000001
14.6175
14.628499999999999
14.6155
14.6015
14.6535
14.6105
14.6365
14.6355
14.628
14.6475
14.602
14.6425
14.65
14.665
14.668
14.6325
14.6955
14.686499999999999
14.68
14.6585
14.655999999999999
14.6615
14.642
14.6355
14.6405
14.651
14.624500000000001
14.638
14.6335
14.6585
14.6485
14.6525
14.645
14.6405
14.6
14.6205
14.6155
14.618500000000001
14.6075
14.5955
14.59
14.5725
14.5885
14.5955
14.5805
14.595500000000001
14.576
14.574000000000002
14.531
14.535
14.551
14.5445
14.545
14.547
14.538
14.532499999999999
14.528
14.495000000000001
14.5175
14.509
14.532
14.523
14.5075
14.5055
14.524000000000001
14.5305
14.549
14.558
14.561499999999999
14.5595
14.561499999999999
14.562999999999999
14.564499999999999
